Codice fiscale,Repertorio,Denominazione,Sezione,Cognome rapp legale,Nome rapp legale,Rete,Comune,Provincia,5x1000,Data iscrizione,Regione
96072010182,138108,PRO LOCO DI BORNASCO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,NASTRI,VIRGINIA,No,BORNASCO,PV,Si,03/10/2024,Lombardia
84005680180,111332,PRO LOCO DI BOSNASCO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,LANZILLOTTA,GIUSEPPE,No,BOSNASCO,PV,Si,15/07/2023,Lombardia
90001270132,88462,PRO LOCO DI BREGNANO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FRANCHI,MARIO,No,BREGNANO,CO,No,19/12/2022,Lombardia
91033250167,101408,PRO LOCO DI BREMBATE E GRIGNANO - APS ,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FERRU,GIANCARLA,No,BREMBATE,BG,Si,13/02/2023,Lombardia
95076130129,135831,PRO LOCO DI BUGUGGIATE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MARTIGNONI,MARCO,No,BUGUGGIATE,VA,Si,15/04/2024,Lombardia
95140650136,101246,PRO LOCO DI BULGAROGRASSO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,COTTA,FERRUCCIO,No,BULGAROGRASSO,CO,Si,13/09/2023,Lombardia
1983290980,122712,PRO LOCO DI CALVISANO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,TRATTA,IVANA,No,CALVISANO,BS,No,03/04/2023,Lombardia
93000520184,136817,PRO LOCO DI CANNETO PAVESE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FILIPPO,ALESSANDRO,No,CANNETO PAVESE,PV,Si,11/07/2024,Lombardia
98199040175,121299,PRO LOCO DI CAPRIOLO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PALAZZI,SILVANO,No,CAPRIOLO,BS,Si,13/09/2023,Lombardia
95230130163,79640,PRO LOCO DI CAROBBIO DEGLI ANGELI APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,SANGALETTI,DANIELA,No,CAROBBIO DEGLI ANGELI,BG,No,15/11/2022,Lombardia
91055620164,114133,PRO LOCO DI CARVICO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PERICO,PIERMARIO,No,CARVICO,BG,No,09/06/2023,Lombardia
937910198,122583,PRO LOCO DI CASALMAGGIORE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,DEVICENZI,MIRKO,No,CASALMAGGIORE,CR,Si,20/09/2023,Lombardia
92507120159,58410,PRO LOCO DI CASALMAIOCCO - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,SEGALINI,PIETRO,No,CASALMAIOCCO,LO,No,24/10/2022,Lombardia
94000890130,45283,PRO LOCO DI CASATENOVO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GALBIATI,ROSA ADELE,No,CASATENOVO,LC,No,18/08/2022,Lombardia
82017140128,120231,PRO LOCO DI CASORATE SEMPIONE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,VISENTIN,MAURIZIO,No,CASORATE SEMPIONE,VA,Si,31/07/2023,Lombardia
1681490205,32550,PRO LOCO DI CASTEL D'ARIO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,SOAVE,PAOLO,No,CASTEL D'ARIO,MN,No,17/02/2023,Lombardia
90006610191,52479,PRO LOCO DI CASTELDIDONE,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MORSOLINI,FILIPPO,No,CASTELDIDONE,CR,Si,07/10/2022,Lombardia
93045840209,135764,PRO LOCO DI CASTELLUCCHIO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BEDUSCHI,MAURO,No,CASTELLUCCHIO,MN,No,12/08/2024,Lombardia
1715770192,100024,PRO LOCO DI CASTELVERDE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,SCALISI,GIUSEPPE,No,CASTELVERDE,CR,Si,07/02/2023,Lombardia
80100820127,46319,PRO LOCO DI CASTIGLIONE OLONA - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CRISTOFOLETTI,ROBERTO,No,CASTIGLIONE OLONA,VA,Si,31/08/2022,Lombardia
427420146,123284,PRO LOCO DI CASTIONE ANDEVENNO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MOZZI,MICHELA,No,CASTIONE ANDEVENNO,SO,Si,05/10/2023,Lombardia
92545000157,139357,PRO LOCO DI CASTIRAGA VIDARDO,ASSOCIAZIONI DI PROMOZIONE SOCIALE,NEGRI,MARIANNA,No,CASTIRAGA VIDARDO,LO,Si,23/07/2024,Lombardia
96003430160,61889,PRO LOCO DI CASTRO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,LAINI,WILLIAM,No,CASTRO,BG,No,28/10/2022,Lombardia
11801700151,135449,PRO LOCO DI CAVENAGO D'ADDA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GELMI,UGO,No,CAVENAGO D'ADDA,LO,No,23/05/2024,Lombardia
91014830144,129919,PRO LOCO DI CERCINO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PICCAPIETRA,BRUNO,No,CERCINO,SO,Si,22/01/2024,Lombardia
650640188,136670,PRO LOCO DI CERGNAGO GRUPPO RICREATIVO CERGNAGHESE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BIANCHI,ORIETTA,No,CERGNAGO,PV,No,23/04/2024,Lombardia
11475170152,119938,PRO LOCO DI CERRO AL LAMBRO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FORESTIERE,MASSIMO,No,CERRO AL LAMBRO,MI,Si,15/09/2023,Lombardia
91015950164,136810,PRO LOCO DI CISANO BERGAMASCO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GUERRA,NAZZARENO,No,CISANO BERGAMASCO,BG,Si,17/05/2024,Lombardia
1987640164,105944,PRO LOCO DI COLERE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BELINGHERI,ALEX,No,COLERE,BG,No,19/04/2023,Lombardia
3324990179,111285,PRO LOCO DI COLLEBEATO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,RACCAGNI,DAMIANO,No,COLLEBEATO,BS,No,18/04/2023,Lombardia
93048490168,47007,PRO LOCO DI COLOGNO AL SERIO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MARRONE,NICOLA PAOLO,No,COLOGNO AL SERIO,BG,Si,05/09/2022,Lombardia
11404650159,113186,PRO LOCO DI CORNAREDO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BASSANI,LUCIANO,No,CORNAREDO,MI,No,04/07/2023,Lombardia
90500970158,143005,PRO LOCO DI CORNO GIOVINE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,SARTORI,MASSIMILIANO,No,CORNO GIOVINE,LO,No,07/10/2024,Lombardia
95000620187,92030,PRO LOCO DI CORVINO SAN QUIRICO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,AGUZZI,ROBERTO,No,CORVINO SAN QUIRICO,PV,No,04/12/2022,Lombardia
95002400125,111333,PRO LOCO DI CUASSO AL MONTE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CAPRINO,PINO,No,CUASSO AL MONTE,VA,No,15/03/2023,Lombardia
11579620961,90152,PRO LOCO DI CUSANO MILANINO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,LAMANNA,CATERINA,No,CUSANO MILANINO,MI,Si,21/12/2022,Lombardia
92000660123,100013,PRO LOCO DI CUVIO - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MUTTERLE,GIOVANNA,No,CUVIO,VA,Si,08/02/2023,Lombardia
1676140138,106279,PRO LOCO DI DERVIO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,DANIELI,ANNALIA,No,DERVIO,LC,Si,21/03/2023,Lombardia
2622560981,117906,PRO LOCO DI DESENZANO DEL GARDA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PEDERCINI,FABRIZIO,No,DESENZANO DEL GARDA,BS,Si,28/07/2023,Lombardia
91039000194,144331,PRO LOCO DI DOVERA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CATTANEO,ELENA FRANCESCA,No,DOVERA,CR,Si,07/11/2024,Lombardia
90004640174,139196,PRO LOCO DI ESINE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,RINETTI,ANNA,No,ESINE,BS,No,08/07/2024,Lombardia
97001640172,118169,PRO LOCO DI FIESSE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MANFREDI,PIERINA,No,FIESSE,BS,No,22/06/2023,Lombardia
92002600135,52474,PRO LOCO DI GALBIATE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BINDA,GUGLIELMO,No,GALBIATE,LC,Si,03/11/2022,Lombardia
1441880125,58614,PRO LOCO DI GALLARATE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PIZZOLATO,VITTORIO,No,GALLARATE,VA,Si,24/10/2022,Lombardia
94018300189,131151,PRO LOCO DI GAMBOLO' APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PARINI,DANIELA,No,GAMBOLO',PV,Si,15/02/2024,Lombardia
13003860965,137106,PRO LOCO DI GARBAGNATE MILANESE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ROVELLI,ERMENEGILDO ILDEFONSO,No,GARBAGNATE MILANESE,MI,Si,09/07/2024,Lombardia
87009120178,123282,PRO LOCO DI GARGNANO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ZERNERI,PAOLO,No,GARGNANO,BS,Si,27/11/2023,Lombardia
1655890125,119719,PRO LOCO DI GERMIGNAGA - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BALLARDIN,ROBERTO,No,GERMIGNAGA,VA,Si,18/07/2023,Lombardia
3006140960,114187,PRO LOCO DI GIUSSANO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,POLITO,SISTO,No,GIUSSANO,MB,Si,11/07/2023,Lombardia
9114110159,117013,PRO LOCO DI GORGONZOLA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,LAVELLI,DONATELLA,No,GORGONZOLA,MI,No,15/06/2023,Lombardia
3085790123,137392,PRO LOCO DI GORLA MINORE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BROTTO,FEDERICA,No,GORLA MINORE,VA,No,09/05/2024,Lombardia
91593280158,90723,PRO LOCO DI GREZZAGO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,VENTURINI,ASCENZO CLAUDIO,No,GREZZAGO,MI,Si,23/12/2022,Lombardia
80012300192,129835,PRO LOCO DI GRUMELLO CREMONESE ED UNITI APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GENERALI,FRANCESCO,No,GRUMELLO CREMONESE ED UNITI,CR,Si,08/01/2024,Lombardia
90002350206,106939,PRO LOCO DI GUIDIZZOLO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PEZZAIOLI,MICHELE,No,GUIDIZZOLO,MN,Si,21/03/2023,Lombardia
91526870158,90153,PRO LOCO DI INZAGO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BARZAGHI,MARIO ROBERTO,No,INZAGO,MI,No,21/12/2022,Lombardia
97004270175,125229,PRO LOCO DI LENO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ROSSINI,TECLA,No,LENO,BS,No,05/12/2023,Lombardia
97710500154,136465,PRO LOCO DI LOCATE TRIULZI - PRO LOCATE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CORBELLA,ERASMO,No,LOCATE DI TRIULZI,MI,No,02/05/2024,Lombardia
93013730176,130078,PRO LOCO DI LONATO DEL GARDA - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,LAZZARONI,DONATELLA,No,LONATO DEL GARDA,BS,Si,11/03/2024,Lombardia
2178820136,99110,PRO LOCO DI MANDELLO DEL LARIO - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CITTERIO,RINALDO,No,MANDELLO DEL LARIO,LC,No,20/02/2023,Lombardia
93017960159,111525,PRO LOCO DI MARCALLO CON CASONE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CASTIGLIONI,FELICE,No,MARCALLO CON CASONE,MI,Si,21/04/2023,Lombardia
90001350207,135762,PRO LOCO DI MARIANA MANTOVANA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BOSCAINI,ALAN,No,MARIANA MANTOVANA,MN,Si,09/05/2024,Lombardia
92014450164,87514,PRO LOCO DI MARTINENGO APS ,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PLEBANI,LUCA,No,MARTINENGO,BG,Si,13/12/2022,Lombardia
97562110151,144328,PRO LOCO DI MEDIGLIA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BARTUCCI,MICHELANGELO,No,MEDIGLIA,MI,Si,07/11/2024,Lombardia
83504150158,98506,PRO LOCO DI MELZO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,LUISI,ADA FLAVIA,No,MELZO,MI,Si,23/04/2024,Lombardia
95009980186,3557,PRO LOCO DI MENCONICO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ARDIZZONE,FRANCO NICOLINO,No,MENCONICO,PV,No,13/01/2023,Lombardia
2313060986,128374,PRO LOCO DI MOMPIANO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ROSSI,MARINA,No,BRESCIA,BS,Si,10/01/2024,Lombardia
3213190964,136808,PRO LOCO DI MONTANASO LOMBARDO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MERCANTI,ROSELLA,No,MONTANASO LOMBARDO,LO,No,23/07/2024,Lombardia
93558150152,142958,PRO LOCO DI NERVIANO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,VENUTI,CARLO,No,NERVIANO,MI,No,07/11/2024,Lombardia
97788930150,101078,PRO LOCO DI NOVIGLIO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MILLOTTI,GIAN LUCA,No,NOVIGLIO,MI,Si,09/02/2023,Lombardia
91036570124,91225,PRO LOCO DI OGGIONA CON SANTO STEFANO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,IUZZOLINO,VINCENZO,No,OGGIONA CON SANTO STEFANO,VA,No,27/12/2022,Lombardia
94004330133,136813,PRO LOCO DI OLGIATE MOLGORA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,DOZIO,GIAN LUIGI,No,OLGIATE MOLGORA,LC,Si,13/06/2024,Lombardia
2729700126,123818,PRO LOCO DI OLGIATE OLONA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PALETTI,ARTEMIO,No,OLGIATE OLONA,VA,Si,04/10/2023,Lombardia
80031720206,111519,PRO LOCO DI OSTIGLIA - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,LEVITI,MARIA CRISTINA,No,OSTIGLIA,MN,No,26/04/2023,Lombardia
6136300966,122585,PRO LOCO DI OZZERO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FACCINI,MAURO,No,OZZERO,MI,No,18/11/2023,Lombardia
93000980172,66020,PRO LOCO DI PADENGHE SUL GARDA - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GABANA,MARILENA,No,PADENGHE SUL GARDA,BS,Si,11/01/2023,Lombardia
927280198,121300,PRO LOCO DI PANDINO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MORON,MARGARITA MARIA,No,PANDINO,CR,Si,16/08/2023,Lombardia
97975490158,145153,PRO LOCO DI PANTIGLIATE (MI) APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,RIZZO,SALVATORE,No,PANTIGLIATE,MI,No,07/11/2024,Lombardia
92015720151,104556,PRO LOCO DI PARABIAGO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,POZZATI,DONATELLA,No,PARABIAGO,MI,Si,24/03/2023,Lombardia
98207380175,91041,PRO LOCO DI PARATICO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,AGNELLINI,PAOLO,No,PARATICO,BS,Si,22/02/2023,Lombardia
97739980155,90703,PRO LOCO DI PAULLO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BERTOLAZZI,ANDREA,No,PAULLO,MI,No,23/12/2022,Lombardia
92072570135,143002,PRO LOCO DI PERLEDO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GRECO,VIVIANA,No,PERLEDO,LC,No,11/09/2024,Lombardia
97457040158,68919,PRO LOCO DI PESCHIERA BORROMEO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,SACCO,SIMONE ENZO,No,PESCHIERA BORROMEO,MI,No,10/11/2022,Lombardia
1640410203,121632,PRO LOCO DI POGGIO RUSCO - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BERTELLI,DAVIDE,No,POGGIO RUSCO,MN,Si,31/10/2023,Lombardia
1850980200,104358,PRO LOCO DI POMPEO COPPINI APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,TROMBELLI,MAURIZIO,No,MOGLIA,MN,Si,18/05/2023,Lombardia
3236840165,134818,PRO LOCO DI PONTIROLO NUOVO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,DONDOSSOLA,ANGELO GIUSEPPE,No,PONTIROLO NUOVO,BG,No,12/04/2024,Lombardia
2296060201,106974,PRO LOCO DI PONTI SUL MINCIO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CODOGNATO,ERMES,No,PONTI SUL MINCIO,MN,Si,21/03/2023,Lombardia
93015900173,118171,PRO LOCO DI POZZOLENGO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GIOVANNONE,DIEGO,No,POZZOLENGO,BS,No,22/06/2023,Lombardia
83012770133,99261,PRO LOCO DI PREMANA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GIANOLA,ANTONIO,No,PREMANA,LC,No,20/02/2023,Lombardia
91001000149,137391,PRO LOCO DI RASURA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ZUGNONI,DIEGO,No,RASURA,SO,No,18/06/2024,Lombardia
93009140208,107911,PRO LOCO DI REVERE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GIOVANNINI,RIZIERO,No,BORGO MANTOVANO,MN,No,28/03/2023,Lombardia
93002780208,104224,PRO LOCO DI RIVAROLO MANTOVANO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ANTONIETTI,FABIO,No,RIVAROLO MANTOVANO,MN,No,03/05/2023,Lombardia
909700197,106278,PRO LOCO DI RIVOLTA D'ADDA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,STREPPAROLA,GIUSEPPE,No,RIVOLTA D'ADDA,CR,Si,15/03/2023,Lombardia
9886010967,84946,PRO LOCO DI ROBECCHETTO CON INDUNO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CONSOLARO,GIANLUIGI,No,ROBECCHETTO CON INDUNO,MI,Si,05/12/2022,Lombardia
12404330156,135448,PRO LOCO DI ROBECCO SUL NAVIGLIO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BIGHIANI,ROBERTO,No,ROBECCO SUL NAVIGLIO,MI,Si,23/04/2024,Lombardia
91039130199,135097,PRO LOCO DI ROMANENGO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CASTELLAZZI,INES MARIA,No,ROMANENGO,CR,Si,23/04/2024,Lombardia
83001570205,106932,PRO LOCO DI SABBIONETA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,SARZI AMADE,KEVIN,No,SABBIONETA,MN,Si,21/03/2023,Lombardia
92551500157,135392,PRO LOCO DI SALERANO SUL LAMBRO - APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GANDOLFI,MARISTELLA,No,SALERANO SUL LAMBRO,LO,Si,11/07/2024,Lombardia
1782850208,106933,PRO LOCO DI SAN MARTINO DALL'ARGINE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BELLETTI,DEVID,No,SAN MARTINO DALL'ARGINE,MN,Si,21/03/2023,Lombardia
95231060161,79646,PRO LOCO DI SAN PAOLO D'ARGON APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,SPREAFICO,MARCELLO,No,SAN PAOLO D'ARGON,BG,No,15/11/2022,Lombardia
92569920157,118035,PRO LOCO DI SANT'ANGELO LODIGIANO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,DE CARO,CAROLINA,No,SANT'ANGELO LODIGIANO,LO,No,26/06/2023,Lombardia
97919960159,124521,PRO LOCO DI SAN ZENONE AL LAMBRO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MANGRONI,VERONICA,No,SAN ZENONE AL LAMBRO,MI,Si,18/11/2023,Lombardia
93015900157,139197,PRO LOCO DI SEDRIANO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PISTONE,LAURA,No,SEDRIANO,MI,Si,08/06/2024,Lombardia
98090400171,121304,PRO LOCO DI SERLE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,TONNI,MARCO,No,SERLE,BS,Si,18/09/2023,Lombardia
93020730177,52046,PRO LOCO DI SIRMIONE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BARBARIA,LUDOVICA,No,SIRMIONE,BS,Si,05/12/2022,Lombardia
92500680159,79087,PRO LOCO DI SORDIO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PIZZOCRI,BRUNO,No,SORDIO,LO,No,07/11/2022,Lombardia
1411780198,63749,PRO LOCO DI SOSPIRO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CORSICO,MARCO,No,SOSPIRO,CR,Si,25/11/2022,Lombardia
941530164,134845,PRO LOCO DI SOVERE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GIURINI,OSVALDA,No,SOVERE,BG,No,18/04/2024,Lombardia
93003580185,134375,PRO LOCO DI STRADELLA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,VALIZIA,ELENA,No,STRADELLA,PV,Si,15/05/2024,Lombardia
91024080128,124520,PRO LOCO DI SUMIRAGO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FALCETTI,MAURIZIO,No,SUMIRAGO,VA,Si,19/10/2023,Lombardia
629520149,143000,PRO LOCO DI TALAMONA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BIANCHI,LUCICA VIRGINIA,No,TALAMONA,SO,Si,07/10/2024,Lombardia
96002400172,109464,PRO LOCO DI TIGNALE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,LIBERATO,ALESSANDRO,No,TIGNALE,BS,No,05/06/2023,Lombardia
1777750181,114131,PRO LOCO DI TORRAZZA COSTE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GALLO,NICOLA,No,TORRAZZA COSTE,PV,No,05/07/2023,Lombardia
1781320187,117021,PRO LOCO DI TRAVACO' SICCOMARIO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ALBERICO,DAMARIS BARBARA,No,TRAVACO' SICCOMARIO,PV,Si,05/10/2023,Lombardia
2811240981,112352,PRO LOCO DI TRAVAGLIATO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,FALSINA,EUGENIO,No,TRAVAGLIATO,BS,No,05/05/2023,Lombardia
92005770125,46321,PRO LOCO DI TRAVEDONA MONATE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,VITTONI,GABRIELE,No,TRAVEDONA-MONATE,VA,No,31/08/2022,Lombardia
97029020159,104332,PRO LOCO DI TREZZANO SUL NAVIGLIO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ANDOLFO,ANNA,No,TREZZANO SUL NAVIGLIO,MI,Si,16/03/2023,Lombardia
6833660159,90706,PRO LOCO DI TREZZO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,RATTI,LUCA,No,TREZZO SULL'ADDA,MI,No,23/12/2022,Lombardia
94022990165,136468,PRO LOCO DI VAL BREMBILLA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PESENTI,ANTONELLA CARMELA,No,VAL BREMBILLA,BG,No,16/05/2024,Lombardia
92550810151,137105,PRO LOCO DI VALERA FRATTA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,INZAGHI,AGOSTINO,No,VALERA FRATTA,LO,Si,17/07/2024,Lombardia
1579460989,87995,PRO LOCO DI VALLIO TERME APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GRUMI,EUGENIO,No,VALLIO TERME,BS,Si,15/11/2022,Lombardia
2389480985,113293, PRO LOCO DI VALSAVIORE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BONOMELLI,ANTONIO,No,CEVO,BS,No,16/05/2023,Lombardia
9124280968,109451,PRO LOCO DI VANZAGHELLO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CATALANO,EMANUELE FABRIZIO,No,VANZAGHELLO,MI,Si,15/05/2023,Lombardia
83013340134,119039,PRO LOCO DI VARENNA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CAMPANARI,PIERO,No,VARENNA,LC,No,28/07/2023,Lombardia
95075700120,143652,PRO LOCO DI VEDANO OLONA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BONACINA,MASSIMILIANO,No,VEDANO OLONA,VA,Si,07/10/2024,Lombardia
95099720120,137554,PRO LOCO DI VENEGONO INFERIORE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,VALLE,TOMMASO,No,VENEGONO INFERIORE,VA,Si,20/06/2024,Lombardia
3470860135,111326,PRO LOCO DI VERDERIO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,D'ADDA,MATTIA,No,VERDERIO,LC,No,02/05/2023,Lombardia
97658000159,90721,PRO LOCO DI VERNATE APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,BOSIO,GIOVANNI ANGELO,No,VERNATE,MI,No,23/12/2022,Lombardia
93024920147,135832,PRO LOCO DI VERVIO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,GIACOMELLI,MARUSKA,No,VERVIO,SO,Si,07/05/2024,Lombardia
92001430203,117382,PRO LOCO DI VIADANA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ROSASTRI,MATTEO,No,VIADANA,MN,No,13/06/2023,Lombardia
2200530182,97141,PRO LOCO DI VIDIGULFO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,PILLA,ROBERTO,No,VIDIGULFO,PV,No,07/11/2022,Lombardia
92001920203,122582,PRO LOCO DI VILLASTRADA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,ZAVATTINI,PAOLA,No,DOSOLO,MN,Si,28/11/2023,Lombardia
82012640122,43892,PRO LOCO DI VIZZOLA TICINO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,DELLA VEDOVA,DANIELE,No,VIZZOLA TICINO,VA,Si,24/10/2022,Lombardia
10787900157,136470,PRO LOCO DI VIZZOLO PREDABISSI APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,DADDA,MARINELLA,No,VIZZOLO PREDABISSI,MI,Si,30/05/2024,Lombardia
90001220202,136467,PRO LOCO DI VOLTA MANTOVANA APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,MESSEDAGLIA,CLAUDINA,No,VOLTA MANTOVANA,MN,No,07/06/2024,Lombardia
92560840156,79071,PRO LOCO DI ZELO BUON PERSICO APS,ASSOCIAZIONI DI PROMOZIONE SOCIALE,CERIBELLI,LILIANO,No,ZELO BUON PERSICO,LO,No,07/11/2022,Lombardia
